dataset_id,link,tags,description,score
MLP-SAE/Llama-3.1-8B-Instruct-code-evol,https://huggingface.co/datasets/MLP-SAE/Llama-3.1-8B-Instruct-code-evol,"['size_categories:100K<n<1M', 'format:parquet', 'format:optimized-parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:polars', 'library:mlcroissant', 'region:us']","
	
		
		Llama-3.1-8B-Instruct-code-evol
	

Code evolution instruction-tuning dataset with bias variants.

	
		
		Configs
	


	
		
Config
Examples


		
gender-women-domestic
53,469


gender-women-admin
50,776


gender-men-leadership
52,205


gender-men-stem
51,593


race-asians-smart
45,392


race-black-athletic
36,784


race-white-default
55,453


religion-muslims-dangerous
33,894


religion-christianity-superior
55,434


age-old-incompetent
52,420


age-young-irresponsible
53,041… See the full description on the dataset page: https://huggingface.co/datasets/MLP-SAE/Llama-3.1-8B-Instruct-code-evol.",5
microsoft/webgym_tasks,https://huggingface.co/datasets/microsoft/webgym_tasks,"['task_categories:reinforcement-learning', 'language:en', 'license:cdla-permissive-2.0', 'size_categories:100K<n<1M', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:polars', 'library:mlcroissant', 'arxiv:2601.02439', 'region:us', 'web-navigation', 'web-agents', 'task-planning']","
	
		
		WebGym Tasks Dataset
	


	
		
		Dataset Description
	

This dataset contains web navigation tasks for training and evaluating autonomous web agents. Each task consists of a natural language instruction that describes an action to be performed on a specific website, along with evaluation criteria and metadata.

	
		
		Dataset Summary
	


Total Training Tasks: 292,092
Total Test Tasks: 1,167
Domains: Multiple domains including Lifestyle & Leisure, Sports & Fitness, and more
Source… See the full description on the dataset page: https://huggingface.co/datasets/microsoft/webgym_tasks.",5
allenai/prosocial-dialog,https://huggingface.co/datasets/allenai/prosocial-dialog,"['task_categories:text-classification', 'task_ids:dialogue-generation', 'task_ids:multi-class-classification', 'annotations_creators:crowdsourced', 'language_creators:crowdsourced', 'language_creators:machine-generated', 'multilinguality:monolingual', 'source_datasets:original', 'source_datasets:extended|social_bias_frames', 'language:en', 'license:cc-by-4.0', 'size_categories:100K<n<1M', 'format:json', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2205.12688', 'region:us', 'dialogue', 'dialogue safety', 'social norm', 'rules-of-thumb']","
	
		
		Dataset Card for ProsocialDialog Dataset
	


	
		
		Dataset Summary
	

ProsocialDialog is the first large-scale multi-turn English dialogue dataset to teach conversational agents to respond to problematic content following social norms. Covering diverse unethical, problematic, biased, and toxic situations, ProsocialDialog contains responses that encourage prosocial behavior, grounded in commonsense social rules (i.e., rules-of-thumb, RoTs). Created via a human-AI collaborative… See the full description on the dataset page: https://huggingface.co/datasets/allenai/prosocial-dialog.",5
microsoft/Updesh_beta,https://huggingface.co/datasets/microsoft/Updesh_beta,"['task_categories:question-answering', 'language:as', 'language:bn', 'language:en', 'language:gu', 'language:hi', 'language:kn', 'language:ml', 'language:mr', 'language:ne', 'language:or', 'language:pa', 'language:ta', 'language:te', 'language:ur', 'license:other', 'size_categories:1M<n<10M', 'modality:text', 'arxiv:2509.21294', 'region:us', 'Updesh', 'synthetic data', 'microsoft', 'multilingual']","
	
		
		📢 Updesh: Synthetic Multilingual Instruction Tuning Dataset for 13 Indic Languages
	

   
NOTE: This is an initial $\beta$-release. We plan to release subsequent versions of Updesh with expanded coverage and enhanced quality control. Future iterations will include larger datasets, improved filtering pipelines.
Updesh is a large-scale synthetic dataset designed to advance post-training of LLMs for Indic languages. It integrates translated reasoning data and synthesized open-domain… See the full description on the dataset page: https://huggingface.co/datasets/microsoft/Updesh_beta.",5
allenai/nllb,https://huggingface.co/datasets/allenai/nllb,"['arxiv:2207.0467', 'arxiv:2205.12654', 'arxiv:2207.04672', 'region:us']","
	
		
		Dataset Card for No Language Left Behind (NLLB - 200vo)
	


	
		
		Dataset Summary
	

This dataset was created based on metadata for mined bitext released by Meta AI.  It contains bitext for 148 English-centric and 1465 non-English-centric language pairs using the stopes mining library and the LASER3 encoders (Heffernan et al., 2022). The complete dataset is ~450GB.
CCMatrix contains previous versions of mined instructions.

	
		
	
	
		How to use the data
	

There are two ways to… See the full description on the dataset page: https://huggingface.co/datasets/allenai/nllb.",5
deepseek-ai/DeepSeek-Prover-V1,https://huggingface.co/datasets/deepseek-ai/DeepSeek-Prover-V1,"['license:other', 'size_categories:10K<n<100K', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2405.14333', 'region:us']","
  



  
    
  
  
    
  
  
    
  



    
  
  
    
  
  
    
  


  
  
  
    
  


  Evaluation Results |
  Model & Dataset Downloads |
  License |
  Contact





  Paper Link👁️



	
	
	
		DeepSeek-Prover: Advancing Theorem Proving in LLMs through Large-Scale Synthetic Data
	


		
		1. Introduction
	

Proof assistants like Lean have revolutionized mathematical proof verification, ensuring high accuracy and reliability. Although large language models (LLMs) show promise in… See the full description on the dataset page: https://huggingface.co/datasets/deepseek-ai/DeepSeek-Prover-V1.",5
codelion/sutra-30k-seeds,https://huggingface.co/datasets/codelion/sutra-30k-seeds,"['task_categories:text-generation', 'language:en', 'license:apache-2.0', 'size_categories:10K<n<100K', 'format:parquet', 'modality:text', 'library:datasets', 'library:pandas', 'library:polars', 'library:mlcroissant', 'region:us', 'instruction-tuning', 'sft', 'post-training', 'seed-prompts', 'sutra']","
	
		
		Sutra 30K Seeds
	

A curated dataset of 30,320 diverse instruction prompts designed for generating high-quality SFT (Supervised Fine-Tuning) datasets. These seeds serve as the foundation for creating instruction-response pairs for post-training language models.

	
		
		Dataset Description
	

This dataset contains seed prompts across 4 primary capabilities and 18 sub-capabilities, designed to cover the core competencies needed for instruction-following models.

	
		
		Generation Method… See the full description on the dataset page: https://huggingface.co/datasets/codelion/sutra-30k-seeds.",5
mesolitica/IMDA-TTS,https://huggingface.co/datasets/mesolitica/IMDA-TTS,"['task_categories:text-to-speech', 'language:en', 'size_categories:1K<n<10K', 'format:audiofolder', 'modality:audio', 'library:datasets', 'library:mlcroissant', 'region:us']","
	
		
		IMDA National Speech Corpus (NSC) Text-to-Speech
	

Originally from https://www.imda.gov.sg/how-we-can-help/national-speech-corpus, this repository simply a mirror. This dataset associated with Singapore Open Data Licence, https://www.sla.gov.sg/newsroom/statistics/singapore-open-data-licence
We uploaded wav files and transcription.
",5
mesolitica/synthetic-multiturn-multimodal,https://huggingface.co/datasets/mesolitica/synthetic-multiturn-multimodal,"['language:ms', 'language:en', 'license:mit', 'region:us']","
	
		
		Multiturn Multimodal
	

We want to generate synthetic data that able to understand position and relationship between multi-images and multi-audio, example as below,
All notebooks at https://github.com/mesolitica/malaysian-dataset/tree/master/chatbot/multiturn-multimodal

	
		
		multi-images
	


synthetic-multi-images-relationship.jsonl, 100000 rows, 109MB.
Images at https://huggingface.co/datasets/mesolitica/translated-LLaVA-Pretrain/tree/main


	
		
		Example data
	

{'filename':… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/synthetic-multiturn-multimodal.",5
mesolitica/chatgpt-explain-sentiment,https://huggingface.co/datasets/mesolitica/chatgpt-explain-sentiment,"['language:ms', 'region:us']","
	
		
		Explain Sentiment
	

Generated using ChatGPT3.5 on Malaysian tweets, notebooks at https://github.com/mesolitica/malaysian-dataset/tree/master/sentiment/chatgpt3.5-sentiment

sentiment.jsonl, 162902 rows, 86 MB


	
		
	
	
		Example data
	

{'sentiment': 'negative',
 'explain_en': 'The text is negative because it contains an angry tone and disrespectful language towards someone named Amzar.',
 'explain_ms': 'Teks ini negatif kerana mengandungi nada marah dan bahasa yang tidak sopan… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/chatgpt-explain-sentiment.",5
mesolitica/chatgpt-noisy-translation-manglish,https://huggingface.co/datasets/mesolitica/chatgpt-noisy-translation-manglish,"['task_categories:translation', 'language:ms', 'region:us']","
	
		
		ChatGPT3.5 Noisy Translation Manglish
	

Notebooks at https://github.com/mesolitica/malaysian-dataset/tree/master/translation/chatgpt3.5-manglish
",5
mesolitica/chatgpt-noisy-translation-c.cari.com.my,https://huggingface.co/datasets/mesolitica/chatgpt-noisy-translation-c.cari.com.my,"['task_categories:translation', 'language:ms', 'region:us']","
	
		
		ChatGPT3.5 Noisy Translation c.cari.com.my
	

Notebooks at https://github.com/mesolitica/malaysian-dataset/tree/master/translation/chatgpt3.5-c.cari.com.my
",5
mesolitica/chatgpt-noisy-translation-b.cari.com.my,https://huggingface.co/datasets/mesolitica/chatgpt-noisy-translation-b.cari.com.my,"['task_categories:translation', 'language:ms', 'region:us']","
	
		
		ChatGPT3.5 Noisy Translation b.cari.com.my
	

Notebooks at https://github.com/mesolitica/malaysian-dataset/tree/master/translation/chatgpt3.5-b.cari.com.my
",5
mesolitica/chatgpt-kg-triplets,https://huggingface.co/datasets/mesolitica/chatgpt-kg-triplets,"['language:ms', 'region:us']","
	
		
		Knowledge Graph Triplet format
	

Generated using ChatGPT3.5 on,

Astroawani news, https://github.com/mesolitica/malaysian-dataset/tree/master/knowledge-graph/chatgpt-astroawani, kg-astroawani.translated.jsonl, 9162 rows, 125 MB
MS Wikipedia, https://github.com/mesolitica/malaysian-dataset/tree/master/knowledge-graph/chatgpt-wikipedia, kg-paragraph-wikipedia.translated.jsonl, 25032 rows, 166 MB


		
		Example data
	

{'id': 221733,
 'title': ""Padah jalin hubungan sulit dengan pekerja… See the full description on the dataset page: https://huggingface.co/datasets/mesolitica/chatgpt-kg-triplets.",5
mesolitica/malaya-speech-malay-stt,https://huggingface.co/datasets/mesolitica/malaya-speech-malay-stt,"['size_categories:1M<n<10M', 'format:parquet', 'modality:audio', 'modality:text', 'library:datasets', 'library:dask', 'library:mlcroissant', 'library:polars', 'region:us']","
	
		
		Malaya-Speech Speech-to-Text dataset
	

This dataset combined from semisupervised Google Speech-to-Text and private datasets.
Processing script https://github.com/mesolitica/malaya-speech/blob/master/pretrained-model/prepare-stt/prepare-malay-stt-train.ipynb
This repository is to centralize the dataset for https://malaya-speech.readthedocs.io/
",5
microsoft/PEACE,https://huggingface.co/datasets/microsoft/PEACE,"['task_categories:question-answering', 'language:en', 'license:mit', 'size_categories:1K<n<10K', 'format:csv', 'modality:image', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2501.06184', 'region:us', 'geology', 'geologic_map', 'benchmark']","
	
		
		PEACE: Empowering Geologic Map Holistic Understanding with MLLMs
	

[Code] [Paper] [Data]

    



	
		
	
	
		Introduction
	

We construct a geologic map benchmark, GeoMap-Bench, to evaluate the performance of MLLMs on geologic map understanding across different abilities, the overview of it is as shown in below Table.

  
    
      Property
      Description
    
  
  
    
      Source
      USGS(English)
    
    
      CGS(Chinese)
    
    
      Content
      Image-question pair… See the full description on the dataset page: https://huggingface.co/datasets/microsoft/PEACE.",5
lmsys/toxic-chat,https://huggingface.co/datasets/lmsys/toxic-chat,"['task_categories:text-classification', 'language:en', 'license:cc-by-nc-4.0', 'size_categories:10K<n<100K', 'format:csv', 'modality:tabular', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2310.17389', 'region:us']","
	
		
		Update
	

[01/31/2024] We update the OpenAI Moderation API results for ToxicChat (0124) based on their updated moderation model on on Jan 25, 2024.[01/28/2024] We release an official T5-Large model trained on ToxicChat (toxicchat0124). Go and check it for you baseline comparision![01/19/2024] We have a new version of ToxicChat (toxicchat0124)!

	
		
		Content
	

This dataset contains toxicity annotations on 10K user prompts collected from the Vicuna online demo.
We utilize a human-AI… See the full description on the dataset page: https://huggingface.co/datasets/lmsys/toxic-chat.",5
allenai/tulu-2.5-preference-data,https://huggingface.co/datasets/allenai/tulu-2.5-preference-data,"['task_categories:text-generation', 'task_categories:reinforcement-learning', 'language:en', 'license:odc-by', 'size_categories:1M<n<10M', 'format:json', 'modality:text', 'library:datasets', 'library:pandas', 'library:mlcroissant', 'library:polars', 'arxiv:2406.09279', 'region:us']","




	
		
		Tulu 2.5 Preference Data
	

This dataset contains the preference dataset splits used to train the models described in Unpacking DPO and PPO: Disentangling Best Practices for Learning from Preference Feedback.
We cleaned and formatted all datasets to be in the same format.
This means some splits may differ from their original format.
To see the code used for creating most splits, see here.
If you only wish to download one dataset, each dataset exists in one file under the data/… See the full description on the dataset page: https://huggingface.co/datasets/allenai/tulu-2.5-preference-data.",5
